Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2021-03-24,116.96713256835938,119.7040653634643,116.94765592524341,119.62614392900645,88530500
2021-03-25,117.4541244506836,118.49630686413842,115.9054750318424,116.43143354135354,98844700
2021-03-26,118.05799102783203,118.32097396831911,115.82754049090362,117.22035432205121,94071200
2021-03-29,118.23332214355469,119.39237925463331,117.59048892877756,118.4865630734955,80819200
2021-03-30,116.78206634521484,117.26906411360106,115.76911009525196,116.98660451621751,85671900
2021-03-31,118.97356414794922,120.30793336547684,117.99956854695249,118.48656634745086,118323800
2021-04-01,119.80145263671875,120.95076768283118,119.30471282559485,120.44429326652572,75089100
2021-04-05,122.62603759765625,122.87927851383142,119.86962848939254,120.64882787870255,88651200
2021-04-06,122.92799377441406,123.82406801579717,122.38255857200649,123.21045341308864,80171300
2021-04-07,124.57402801513672,124.59350465582355,121.88579830959569,122.55785759372996,83466700
2021-04-08,126.97007751464844,126.9992961961062,125.17792902926334,125.59674003815452,88844600
2021-04-09,129.54141235351562,129.58036563750287,126.1032091394081,126.42462946477704,106686700
2021-04-12,127.8271713256836,129.39530463290586,127.23303349221449,129.07388434312833,91420000
2021-04-13,130.93421936035156,131.15824904554103,128.49923039780398,128.99597765783932,91266500
2021-04-14,128.59658813476562,131.48935513673277,128.2362146580047,131.4309178012567,87222800
2021-04-15,131.00242614746094,131.48942401418012,130.16478922222413,130.34011618248067,89347100
2021-04-16,130.67124938964844,131.16798178060714,129.81412853121648,130.8076081751269,84922400
2021-04-19,131.33355712890625,131.9471790846723,129.87256379574342,130.0381412567294,94264200
2021-04-20,129.6485595703125,132.0056272235911,128.38236227240412,131.50889480005515,94812300
2021-04-21,130.02841186523438,130.27191076385841,127.88562452974153,128.9180574819885,68847100
2021-04-22,128.50900268554688,130.66152498796077,127.99278612277816,129.58038910212525,84566500
2021-04-23,130.82711791992188,131.6063026401296,128.7232835065709,128.7232835065709,78657500
2021-04-26,131.21669006347656,131.5478450047434,130.08685158645528,131.32383017529745,66905100
2021-04-27,130.895263671875,131.88874331170373,130.62254610203854,131.49913616765673,66015800
2021-04-28,130.10635375976562,131.5089100143574,129.619355885921,130.81736649421998,107760100
2021-04-29,130.00892639160156,133.50558183329358,129.00571212903608,132.92117853809344,151101000
2021-04-30,128.04147338867188,130.08685531571498,127.66161568350715,128.35314426527148,109839500
2021-05-03,129.0933380126953,130.5835645811877,128.40180963228673,128.6063403344398,75135100
2021-05-04,124.52532196044922,128.07067238199318,123.40522566029897,127.77847076247717,137564700
2021-05-05,124.76882934570312,127.05770985077288,124.64220517501703,125.84021547722773,84000900
2021-05-06,126.3661880493164,126.37592265450229,123.82405163749547,124.56429033642047,78128300
2021-05-07,127.03936767578125,128.06378806137542,126.32713259923071,127.66378295557222,78973300
2021-05-10,123.76119232177734,126.38568557584613,123.72216543128324,126.25886120807223,88071200
2021-05-11,122.84408569335938,123.19531281841267,119.78053807914273,120.4927657999539,126142800
2021-05-12,119.78054809570312,121.60501628867115,119.27321336720668,120.39521236408822,112172300
2021-05-13,121.92697143554688,123.07823863645709,121.23426088704589,121.54646856304096,105861300
2021-05-14,124.34659576416016,124.7758841676664,122.7855571745272,123.17581868284023,81918000
2021-05-17,123.19530487060547,123.83923735283338,122.12209151050999,123.73191527246206,74244600
2021-05-18,121.80989837646484,123.8977887358132,121.74160317568686,123.47825894714309,63342900
2021-05-19,121.6537857055664,121.87818100914643,119.86834464183288,120.16104258276613,92612000
2021-05-20,124.20999145507812,124.61001150333645,122.05380598133526,122.1806452374261,76857100
2021-05-21,122.37579345703125,124.88321393915864,122.16114924209418,124.70759662181192,79295400
2021-05-24,124.00509643554688,124.82464619337513,122.87334646207267,122.94164165492356,63092900
2021-05-25,123.80998992919922,125.19541862484827,123.24411112700588,124.70758616767343,72009500
2021-05-26,123.76119232177734,124.28804417802037,123.34166255348855,123.86851440973157,56575900
2021-05-27,122.22943115234375,124.5319657543007,122.03430412924318,123.36118872845968,94625600
2021-05-28,121.57573699951172,122.736762785055,121.51720038633076,122.51236002849775,71311100
2021-06-01,121.2537612915039,122.29770632572136,120.92204391783555,122.03428414331518,67637100
2021-06-02,122.01475524902344,122.1903725016184,121.02935436176764,121.2537496356509,59278900
2021-06-03,120.53176879882812,121.80986756594255,120.1317488357246,121.64400889795087,76229200
2021-06-04,122.82457733154297,123.08800699874061,120.83425044759345,121.04889463757115,75169300
2021-06-07,122.83432006835938,123.24409122711307,121.79037500565761,123.0977422579531,71057600
2021-06-08,123.65387725830078,125.33200387040455,123.13678395621102,123.51728685562117,74403800
2021-06-09,124.03437805175781,124.63928371308171,123.43923097435068,124.1124318358548,56877900
2021-06-10,123.03921508789062,125.06856875877892,122.87335638380547,123.92705266664278,71186400
2021-06-11,124.24901580810547,124.3368281715762,123.02945340825438,123.44898317154788,53522400
2021-06-14,127.30281066894531,127.36134728829198,123.9758479654745,124.70758548178374,96906500
2021-06-15,126.4832763671875,127.41990699875254,126.23936384604688,126.775974370004,62746300
2021-06-16,126.9808349609375,127.70282128290683,125.33199905171192,127.19547914078684,91815000
2021-06-17,128.58090209960938,129.32240559947226,126.49301177385304,126.63936820067508,96721700
2021-06-18,127.2833023071289,128.30772287123602,127.06865812161917,127.52721480091387,108953300
2021-06-21,129.0784912109375,129.18581330080102,126.063736441913,127.1271913132279,79663300
2021-06-22,130.71755981445312,130.81513075216756,128.4150256244004,128.9126165646152,74783600
2021-06-23,130.44439697265625,131.04931007255976,129.98584029942936,130.51269961588608,60214200
2021-06-24,130.16148376464844,131.36152922245495,129.69316099657445,131.1761533209972,68711000
2021-06-25,129.8687744140625,130.6297802366699,129.5760764313894,130.21025787505408,70783700
2021-06-28,131.4980926513672,131.95664929646315,130.10292043684166,130.1614570490265,62111300
2021-06-29,133.0103759765625,133.16648356087228,131.07859300425446,131.51763255879192,64556100
2021-06-30,133.62501525878906,134.06405473109936,132.5615455661884,132.85424351014055,63261400
2021-07-01,133.927490234375,133.98602685703514,132.45424909031448,133.27380646927242,52485800
2021-07-02,136.5519561767578,136.59097561940857,134.3957635112395,134.5421050302235,78852600
2021-07-06,138.56182861328125,139.6643030810213,136.65931393358588,136.65931393358588,108181800
2021-07-07,141.0497283935547,141.3619286538461,139.1862333107396,140.04479519196917,104911600
2021-07-08,139.75209045410156,140.5521155930635,137.2446631833098,138.13250812343543,105575500
2021-07-09,141.57655334472656,142.1033977245654,139.17644811221814,139.27401905419063,99890800
2021-07-12,140.98141479492188,142.75710481226085,140.49358983023356,142.64978272453996,76299700
2021-07-13,142.09368896484375,143.86937940514224,140.13263749909038,140.5228916089028,100827100
2021-07-14,145.51817321777344,145.92795926693185,144.08396670742601,144.49375275658443,127050800
2021-07-15,144.86451721191406,146.34750947636803,143.50836421958925,145.60602078776031,106820300
2021-07-16,142.8253936767578,146.1133292004128,142.32781756831105,144.8449961921481,93251400
2021-07-19,138.98133850097656,140.56190161268026,138.2203326975493,140.24968646910114,121434600
2021-07-20,142.5912322998047,143.5181116494979,139.47892150687957,139.9667464752501,96350000
2021-07-21,141.85946655273438,142.57170158330715,141.10822697009226,141.98630578312776,74993500
2021-07-22,143.2254180908203,144.59132208932277,142.25951926436974,142.38635852395822,77338200
2021-07-23,144.9425811767578,145.09868877076016,143.34251555633264,143.95717990319216,71447400
2021-07-26,145.36207580566406,146.1816181027515,144.10347916841854,144.65960672609336,72434100
2021-07-27,143.1961212158203,145.5767090416399,142.00582730291055,145.48888924785527,104818600
2021-07-28,141.44973754882812,143.391286472983,139.06914908747908,141.28387882976534,118931200
2021-07-29,142.09368896484375,142.981534184993,141.05950217532487,141.16682428860926,56699500
2021-07-30,142.30828857421875,142.7668451974614,140.60090132642787,140.8643309559415,70440600
2021-08-02,141.97659301757812,143.37176538004852,141.71316334757606,142.79613544954273,62880000
2021-08-03,143.77175903320312,144.43519376937195,141.64483467000184,142.25949882463198,64786600
2021-08-04,143.37173461914062,144.19127687526958,142.7180510419496,143.68394969989515,56368300
2021-08-05,143.47906494140625,144.24007063545545,142.6107371680816,143.40101116673,46397700
2021-08-06,142.79510498046875,143.74290453377364,142.29678337483543,143.0003050001657,54126800
2021-08-09,142.7462615966797,143.34230040071924,142.18931561461758,142.853744492803,48908700
2021-08-10,142.2675018310547,144.3292085832048,141.97436527249621,143.08827226738262,69023100
2021-08-11,142.52151489257812,143.36183156118472,142.19906623850963,142.70716850336376,48493500
2021-08-12,145.482177734375,145.63851920327534,142.5019837127135,142.84397881224007,72282600
2021-08-13,145.68736267089844,146.01957707570978,144.8763581583002,145.56033337689462,59375000
2021-08-16,147.66111755371094,147.72952253031957,143.1175540441941,145.1401675406519,103296000
2021-08-17,146.75242614746094,148.20831321235303,145.67759718518755,146.7915040599331,92229700
2021-08-18,143.01007080078125,147.2702784625577,142.8048707810112,146.37133747643588,86326000
2021-08-19,143.34230041503906,144.61254875765684,141.19265740190144,141.71052547158095,86960300
2021-08-20,144.79820251464844,145.10110479232438,143.4204712746936,144.06536865206095,60549600
2021-08-23,146.2834014892578,146.75241093803115,144.50505101044897,144.91543614181833,60131800
2021-08-24,146.1954803466797,147.40710449199298,145.73623655262395,146.02937310982574,48606400
2021-08-25,144.9642791748047,146.87942449217206,144.4170990582826,146.38108802855803,58991300
2021-08-26,144.1630401611328,145.7068782917423,144.13372800564036,144.95451308804914,48597200
2021-08-27,145.19879150390625,145.3453522818871,143.4692997760321,144.1044163600025,55802400
2021-08-30,149.61534118652344,149.97688265994054,145.2085727146907,145.58964568755835,90956700
