Price,Close,High,Low,Open,Volume
Ticker,KO,KO,KO,KO,KO
Date,,,,,
2021-03-24,44.38884735107422,44.70763279287478,44.070061909273655,44.08729071223798,14997400
2021-03-25,44.81964111328125,44.854105293641915,44.087292070700244,44.54393424376621,17091900
2021-03-26,45.698455810546875,45.758766479956,44.59562509845497,44.923028222879516,17126700
2021-03-29,46.396331787109375,46.47387453657417,45.41412581834506,45.43135790563552,17514100
2021-03-30,45.7932243347168,46.34463797127112,45.60367466464455,46.31017379731534,14871800
2021-03-31,45.414127349853516,45.81045551084586,45.23319535722893,45.689834182429465,15826500
2021-04-01,45.241817474365234,45.79323452025273,45.19873889068105,45.629531300893454,15834700
2021-04-05,45.50028991699219,45.853539518167324,45.05226547143362,45.10395845078106,16368700
2021-04-06,45.827701568603516,46.224033137096285,45.577844435012096,45.6984658001981,15614300
2021-04-07,45.90523147583008,46.09478116037824,45.76737805616362,45.90523147583008,10062700
2021-04-08,45.767372131347656,45.991385963483914,45.63813641590076,45.81045070316329,9695600
2021-04-09,45.819068908691406,45.90522605329888,45.5002835296225,45.81045122222003,10828200
2021-04-12,45.965545654296875,46.13786326371999,45.75014946418923,45.94831685137109,8565300
2021-04-13,45.74154281616211,45.91386045479399,45.50030009408883,45.69846422817554,11071700
2021-04-14,45.73292541503906,45.82769698772217,45.362443666608854,45.64676495802892,9787600
2021-04-15,45.94831085205078,46.23263207679376,45.76737557810387,45.7759932651266,13078100
2021-04-16,46.249874114990234,46.35326337471549,45.99139932233444,46.301570388195515,17974100
2021-04-19,46.52557373046875,46.83574474787478,45.92246378403313,46.52557373046875,19352900
2021-04-20,46.67205047607422,47.03391782780427,46.361882686044005,46.3877291802085,14419200
2021-04-21,47.051143646240234,47.163150583828426,46.73235820953461,46.73235820953461,13866500
2021-04-22,46.90467071533203,47.275152405826915,46.801281469773066,46.930520491735415,12558900
2021-04-23,46.93052291870117,47.03391216960681,46.67204486140954,46.87021224844913,9020500
2021-04-26,46.232635498046875,46.96498118831307,46.16371043018746,46.93052029772578,11684600
2021-04-27,46.16371536254883,46.267104618727004,45.93970147303004,46.1464832720716,9852400
2021-04-28,46.172325134277344,46.56865331545418,46.04308611200083,46.508342648174434,10868100
2021-04-29,46.74958419799805,46.835744639681124,46.03447060879482,46.12924545130381,15391000
2021-04-30,46.50835037231445,46.758210770647445,46.25848997398147,46.74097867903633,14912600
2021-05-03,46.93913269042969,47.21483952344106,46.66342585741831,46.75820069751936,10417900
2021-05-04,46.64619827270508,47.05975856214691,46.473880663766394,47.01667998158349,14151000
2021-05-05,46.52557373046875,46.73235550430103,46.27571337903781,46.64619506241892,9665900
2021-05-06,46.99082565307617,47.05113631314286,46.56864774592486,46.62895840599155,11572700
2021-05-07,46.96498489379883,47.1889987770573,46.66343153558754,46.90467422215657,10637500
2021-05-10,47.30961227416992,47.81794734133802,47.24068721230343,47.28376578680555,15545800
2021-05-11,46.80128479003906,47.507784043736045,46.56865650601419,47.4130091924646,12986700
2021-05-12,46.56003952026367,47.0080639735178,46.42218609516124,46.835746370468534,15836500
2021-05-13,46.96498489379883,47.19761317871258,46.37911026737192,46.49973161065643,15475800
2021-05-14,47.154541015625,47.47332650722423,47.1200768309425,47.30101215718284,11725300
2021-05-17,47.07698440551758,47.404387490392615,46.956363081270084,47.2493019915931,12119800
2021-05-18,46.81851577758789,47.008065475667664,46.611733989984046,46.86159435805556,13232500
2021-05-19,46.67205047607422,46.68066816525266,46.18956505601472,46.628971890238255,15126100
2021-05-20,47.08559799194336,47.21483370523178,46.62895593560823,46.62895593560823,10948400
2021-05-21,47.059757232666016,47.490549599499936,46.71512531120983,47.214842747661024,16033200
2021-05-24,47.21484375,47.326850688026425,46.947754580371196,47.06837591977582,10326100
2021-05-25,47.20622634887695,47.23207283805409,46.8271269786268,47.23207283805409,11916500
2021-05-26,47.413002014160156,47.43023410148104,47.03390595315444,47.369923439200235,16064300
2021-05-27,47.80933380126953,47.87825886437609,47.197606200269,47.56808786368504,59109600
2021-05-28,47.63701629638672,47.99888027336635,47.559473546079,47.688709272135455,17011600
2021-06-01,47.6284065246582,47.94719526594973,47.47332099826913,47.68010279568295,13304000
2021-06-02,47.81794357299805,47.86963983033737,47.611161830325074,47.81794357299805,11328500
2021-06-03,47.93857192993164,48.02473237148924,47.473315405574944,47.54224375882103,17364300
2021-06-04,48.45552444458008,48.66230292977675,48.05919298903106,48.16258551831416,18935100
2021-06-07,48.283199310302734,48.54167401978333,48.08503525681147,48.51582753484054,14010800
2021-06-08,47.94718933105469,48.46413883057357,47.8610288900117,48.46413883057357,10968300
2021-06-09,47.800724029541016,48.17982015611329,47.800724029541016,48.033352318580306,9838800
2021-06-10,48.17120361328125,48.35213562337503,48.041964585108545,48.17120361328125,12444400
2021-06-11,48.386600494384766,48.42967907549669,47.955808109895344,48.24013266126719,11825800
2021-06-14,48.22166061401367,48.36055275525881,47.91783508986803,48.34319082367193,9710800
2021-06-15,48.10013961791992,48.430009758357315,47.90916164533241,48.421327135175794,11154200
2021-06-16,47.4577522277832,48.143533624610015,47.43171098610239,48.126171693006185,15211700
2021-06-17,47.70082092285156,47.87443694550761,47.44039854459258,47.45775716655301,10658400
2021-06-18,46.676490783691406,47.41435475255318,46.63308760519076,47.3188657729816,31445600
2021-06-21,47.18865966796875,47.24942478457717,46.87615146172517,47.06712943475191,14404300
2021-06-22,47.36227798461914,47.614017774914885,47.10185225925354,47.17130000240454,13072800
2021-06-23,46.98031997680664,47.39699648323757,46.9716406650156,47.36227592462288,12339200
2021-06-24,47.21469497680664,47.24073622023508,46.876145566436605,47.10184406953327,11488400
2021-06-25,47.153934478759766,47.2841473315349,46.88482946170132,47.08449005234331,18880300
2021-06-28,47.101844787597656,47.197333763557765,46.876146281060244,47.09316547680589,10556900
2021-06-29,46.75461196899414,47.171288390981424,46.633081759845744,46.98899307725883,12300900
2021-06-30,46.97163009643555,47.0323951996523,46.65912195906381,46.70252513115438,14614200
2021-07-01,46.84142303466797,47.29282336516461,46.75461667980138,47.171293143771315,13214700
2021-07-02,47.032405853271484,47.26678700939151,46.87615174919147,46.87615174919147,10604600
2021-07-06,46.77198028564453,46.954275624253405,46.48551334373034,46.8674692662826,15278200
2021-07-07,47.153934478759766,47.2060202821599,46.63308969056,46.63308969056,14377700
2021-07-08,46.98899459838867,47.023715151090876,46.65044520153008,46.88482300593222,11943900
2021-07-09,47.27546691894531,47.32755272478073,47.03240644794783,47.093171565697205,10847000
2021-07-12,47.292823791503906,47.39699208057291,47.1105284577706,47.153931635595164,15107600
2021-07-13,47.76158905029297,48.00464951049102,47.52720790162324,47.700823935243456,15170800
