Date,Close,High,Low,Open,Volume,Daily_Return,20_Day_MA,Volatility_20
2021-04-22,53.82561492919922,54.487117944436434,52.86486412620421,54.44774054766561,2775800,-0.008845819023066248,56.44382781982422,0.024483635178193207
2021-04-23,54.3847541809082,55.03838069621925,53.7705050732757,54.05400558574438,2181700,0.010387977033694096,56.303140830993655,0.024565855337379802
2021-04-26,54.99113082885742,55.4321289414305,54.17213004254408,54.25875553010646,2601700,0.011149754321443384,56.12072620391846,0.023933314557973626
2021-04-27,56.448001861572266,56.72362566785883,54.92812657759391,55.156502305130886,2808800,0.026492836403908315,56.05970764160156,0.024571018099350597
2021-04-28,59.0467643737793,59.40901372476575,56.8732622597112,56.8732622597112,4677600,0.0460381665692966,56.14350643157959,0.026668436573429488
2021-04-29,59.79487991333008,60.67688214519241,59.007379851786496,60.16500590355935,2863400,0.012669882041546732,56.293295288085936,0.026624141356996978
2021-04-30,57.99150466918945,60.03113297455239,57.897002497863994,58.6136304454141,2467600,-0.03015935890756094,56.24288692474365,0.026197773028335546
2021-05-03,59.826385498046875,59.86575689943403,58.39313550990275,58.76326153020714,3324600,0.031640510783854214,56.4232255935669,0.024703756275882026
2021-05-04,59.07038116455078,60.39338150526618,58.842005426243816,59.9681307520203,4649200,-0.012636637283072627,56.545794296264646,0.024941285417864282
2021-05-05,60.40913772583008,61.5510165848962,59.4562632347022,60.235886725961464,7966700,0.02266375355781025,56.69614601135254,0.02523059137999862
2021-05-06,60.62176132202149,60.80288298338735,58.80263197605941,60.424886293837424,4740500,0.0035197257268662074,56.900590896606445,0.024872419452231755
2021-05-07,65.44123840332031,65.58298862112984,60.47999279628106,60.89736676867935,7297400,0.07950077622617835,57.36245555877686,0.029938510459400054
2021-05-10,66.5831298828125,68.19750133804271,65.89800269436503,66.71700344584238,5567800,0.01744911171232122,57.946804237365725,0.029068062218763287
2021-05-11,64.68524932861328,65.34675245089979,63.37800245670497,65.17350149010694,4977900,-0.028503925206572966,58.42451190948486,0.03031084179680009
2021-05-12,64.07099914550781,66.30749621499142,63.842623429289034,65.5514969517231,4693900,-0.009495985398231377,58.72584762573242,0.028666592488374585
2021-05-13,62.669246673583984,64.07887228730631,61.48799676346282,63.55911944294208,3427200,-0.021878111635818098,58.991628074645995,0.029066426453891663
2021-05-14,65.04749298095703,65.37824150942153,63.42524504864747,63.433121730224535,4042600,0.03794917656757968,59.467671394348145,0.028616152937129265
2021-05-17,67.0162353515625,67.03985938551862,64.44898418439996,64.44898418439996,3833000,0.030266229801997557,60.01143932342529,0.029031936251487183
2021-05-18,65.33888244628906,67.57537978435376,65.22075623293522,67.33913336579485,3345800,-0.025029052982074584,60.57843933105469,0.02803432920261206
2021-05-19,63.42524337768555,64.61436992229152,62.07861925457373,63.440990732277136,4041300,-0.029287906327087776,61.03440170288086,0.02937270611353106
