Date,Close,High,Low,Open,Volume,Daily_Return,20_Day_MA,Volatility_20
2021-04-22,30.10199737548828,30.771969852834033,30.0085137422141,30.756388751989817,33373600,-0.022514456856612464,28.885919666290285,0.011009352036946326
2021-04-23,30.11757469177246,30.250012546410673,29.938396512266085,30.09420452933838,24375000,0.0005174844741984153,29.002385711669923,0.011026184844301802
2021-04-26,30.13316535949707,30.1799086709994,29.985149330760557,30.172116633186494,19773400,0.0005176601331338126,29.09703893661499,0.010667779142582842
2021-04-27,29.9539852142334,30.078631065171365,29.87607970002749,30.00072555096545,19061500,-0.005946276905396508,29.16832094192505,0.010728912837049218
2021-04-28,30.234434127807617,30.3357068218603,30.008512631614384,30.02409373188195,21963300,0.009362657808916763,29.273490810394286,0.010097980281441057
2021-04-29,30.07083320617676,30.38244925908891,29.844914688195917,30.374660195072025,23569400,-0.0054110793322368345,29.365806770324706,0.010300168845062917
2021-04-30,30.109785079956055,30.304544354802363,29.98513926292604,29.992928326331988,28413200,0.001295337362693827,29.457343292236327,0.010305355529020042
2021-05-03,31.029052734375,31.036841798694528,30.351288238725463,30.41361264044585,46638600,0.03053052859652916,29.5956223487854,0.011927206244019297
2021-05-04,31.122539520263672,31.293925698787216,30.717439783386613,31.161490789392143,52802200,0.0030128791455210635,29.747534656524657,0.011649827786933848
2021-05-05,31.138118743896484,32.01063960126391,30.32791931901686,31.301715847442033,76627500,0.0005005768768537866,29.905679416656493,0.011510051369121735
2021-05-06,30.831300735473633,30.862769995477056,29.86364349842188,30.27273487524498,54944900,-0.009853453606056162,30.046535873413085,0.01198279539141651
2021-05-07,31.13812255859375,31.366267198551775,30.72116235231065,30.72116235231065,33807800,0.009951634079683691,30.17780408859253,0.011661421259967511
2021-05-10,31.358402252197266,31.68882049919431,31.29546372834602,31.33480180629005,30831900,0.007074276658427525,30.305674076080322,0.0116038895645954
2021-05-11,30.95717430114746,31.52360896825436,30.862769523654237,31.216791190596044,30568600,-0.012794910525828596,30.406081771850587,0.012214631034396742
2021-05-12,31.224658966064453,31.405602718071727,30.925709985047543,31.02798058330777,26208600,0.008640474169733237,30.519473934173583,0.012244030351216196
2021-05-13,31.547204971313477,31.688813618155297,31.07517814922297,31.07517814922297,25415000,0.010329848777518302,30.632244300842284,0.01220600335157652
2021-05-14,31.484270095825195,31.72028351162023,31.405596956511246,31.657348001242475,18041100,-0.001994942992430193,30.7040846824646,0.011100099092899414
2021-05-17,31.55507469177246,31.783222296132905,31.4764015517826,31.523605435776517,18095000,0.002248887959980239,30.765442752838133,0.010979458234723575
2021-05-18,31.50786590576172,31.7438792868653,31.334791026858007,31.610139471300027,15805500,-0.00149607587596845,30.820544910430907,0.01100678828794306
2021-05-19,31.334800720214844,31.38987042613895,31.02011411401376,31.38987042613895,20209500,-0.00549276126997944,30.847518062591554,0.01080562924256618
2021-05-20,31.562942504882812,31.665216092812383,31.24825892820711,31.256124742167714,18621100,0.007280779817463001,30.92056531906128,0.009361554992166548
2021-05-21,31.429203033447266,31.940564977023374,31.39773377508372,31.63374721066298,21144800,-0.004237230778304513,30.98614673614502,0.009471964673974648
2021-05-24,31.319063186645508,31.57867706178342,31.295459742670342,31.531476175980316,16922300,-0.0035043792451416866,31.04544162750244,0.00955138865503106
2021-05-25,30.94144630432129,31.358403538175818,30.870641962622017,31.32693427495967,25916300,-0.012057093792167906,31.094814682006835,0.009909154274885219
2021-05-26,30.6188907623291,30.91784275980049,30.50875134249073,30.90997694455808,28036500,-0.010424707973238467,31.11403751373291,0.010086822099647936
2021-05-27,30.40647315979004,30.82343028841063,30.367135090161156,30.658221199833417,38471200,-0.0069374689040141435,31.130819511413574,0.010140963043716991
2021-05-28,30.469406127929688,30.697553708025524,30.43007106265495,30.485140754254207,16154100,0.0020697227136119434,31.148800563812255,0.010145220585538321
