Date,Close,High,Low,Open,Volume,Daily_Return,20_Day_MA,Volatility_20
2021-04-22,111.7027816772461,113.50587995571698,111.0977813635226,112.837401296547,24146000,-0.01133716060079415,108.94630889892578,0.013526888316135703
2021-04-23,114.05384063720705,114.36080521624169,112.13569603609702,112.4208378072845,29066000,0.021047452217923368,109.6095027923584,0.013910445621789268
2021-04-26,114.54974365234376,115.27376298428892,113.92441123580916,114.28146082870616,32038000,0.004347972960543567,110.31665725708008,0.013717198504766914
2021-04-27,113.6100082397461,114.9722462482468,113.37097889164538,114.93158197534504,44386000,-0.008203732130992347,110.92460784912109,0.014078988236327236
2021-04-28,116.98512268066406,120.57247005777243,116.69650771409113,118.6444052488308,81106000,0.029707897158106178,111.69962768554687,0.014985142884912787
2021-04-29,118.65729522705078,119.22262247919517,117.71954253961522,118.48224361950828,41234000,0.014293890608220838,112.51845932006836,0.015068061817262831
2021-04-30,116.71039581298828,118.1162720240264,116.36624012534264,117.43044257709242,44856000,-0.016407751502653944,113.0731746673584,0.01476242658147389
2021-05-03,116.19365692138672,118.10138954221922,115.81776586416932,117.2762089404866,28242000,-0.004427530966732096,113.38093070983886,0.012080497401104789
2021-05-04,114.3960189819336,115.29657305551342,111.9090738290094,114.7292632611338,44818000,-0.015471050546841392,113.62285690307617,0.012667686617100767
2021-05-05,114.78976440429688,115.79297039823858,114.46792338467594,115.47708449305684,26636000,0.003441950391870341,113.81065444946289,0.01239502098092084
2021-05-06,115.90951538085938,115.90951538085938,113.71217637295206,114.37122673822532,25190000,0.009754798107422413,114.02617378234864,0.01250481467457001
2021-05-07,116.63253021240234,117.59061507127338,116.34639717350244,117.22563540770174,28898000,0.006237752173902766,114.22765884399413,0.012438353584847295
2021-05-10,113.64820098876952,115.59461543086714,113.29065197517464,115.45278230823058,30914000,-0.025587451615754153,114.34451789855957,0.013580985280655043
2021-05-11,112.57259368896484,113.07940650319262,110.78040678264628,111.23416080961007,34186000,-0.009464358348364565,114.38327369689941,0.013758262344241485
2021-05-12,109.1106948852539,111.47763718701424,108.78191506462665,110.39706768816424,46376000,-0.0307525898645995,114.27997779846191,0.015392357963544295
2021-05-13,110.53840637207033,111.05414048585152,109.43154957142508,110.39359947423983,33204000,0.013084982075477258,114.14060516357422,0.0150207065015558
2021-05-14,112.98516845703124,113.2995712389846,111.5778017225358,112.00130340485504,31996000,0.02213494988090514,114.12976875305176,0.01589673799402668
2021-05-17,113.5078582763672,113.55050506879932,111.85105006420112,112.25074645700624,21598000,0.0046261808206689015,114.12768592834473,0.015916219029717005
