Date,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2021-03-24,116.84795379638672,117.3592092912953,115.13789556001632,115.41997312280662,8318000
2021-03-25,117.6589126586914,117.78231823620234,116.39841379198668,117.31513901775382,7517300
2021-03-26,119.3954086303711,119.53644741258093,116.77743508021996,117.42972936029147,10821200
2021-03-29,121.2641830444336,121.29062614445606,118.99879217435014,118.99879217435014,11176000
2021-03-30,119.3954086303711,120.76169325135682,119.12215439621367,120.41791962609447,8090600
2021-03-31,119.37776184082033,120.5413114863997,119.22791319559214,119.59812986913184,9202600
2021-04-01,118.3641128540039,119.42187704448212,117.52671676363371,119.04285036839302,9117800
2021-04-05,120.2769012451172,120.98208182557968,118.76076770469314,118.96351603233416,8279100
2021-04-06,120.3209228515625,120.77929203800392,119.56285642599175,119.88018687042124,6180600
2021-04-07,120.53253936767578,121.05260484936936,120.10061305480076,120.86748972950828,10244500
2021-04-08,120.99090576171876,121.31705972006245,120.40032082391046,120.67357513615882,6190300
2021-04-09,120.2063980102539,120.99973131380578,119.49240745219907,120.3298036196683,5855400
2021-04-12,120.6911849975586,120.79695736887729,119.62461105289562,120.32096824774337,6440900
2021-04-13,119.09571075439452,120.22399410645188,118.85770949179224,119.89785369302548,9161200
2021-04-14,119.52764129638672,119.695109724061,118.62853584423488,119.45712190306118,7584000
2021-04-15,120.97325897216795,121.43161486764878,119.76563281817585,119.85378542510644,7945300
2021-04-16,120.98207092285156,121.5550225271058,120.6559304819868,121.29940148295228,7708500
2021-04-19,120.41793823242188,120.83223131280344,119.34254088975489,120.70882572185153,9149400
2021-04-20,121.42279815673828,122.1632315925865,117.70298431686442,118.85771077162266,10040500
2021-04-21,120.62947082519533,122.145604020799,120.40910278455752,121.5461959561614,8465900
2021-04-22,119.4319076538086,120.46094741344784,118.92624725390483,120.08836195174554,7338300
2021-04-23,118.81978607177734,119.83109323267752,118.20767661244864,119.6980183079836,6708300
2021-04-26,116.44230651855467,118.66008633326608,116.36246969392596,118.42057585937994,9910600
2021-04-27,116.37133026123048,117.0011856538233,115.58180122717226,116.42456834463869,8296800
2021-04-28,116.56649017333984,116.9657013296974,116.1052017633862,116.84150621374796,6262800
2021-04-29,117.55119323730467,117.9770166962814,116.48666166236966,116.48666166236966,6786800
2021-04-30,118.35846710205078,118.58024507523022,117.32941405779742,117.76410375828029,9188600
2021-05-03,119.76010131835938,120.36333088685794,118.8996017296902,118.8996017296902,8070300
2021-05-04,119.3520050048828,120.49638670544088,119.05927004881046,119.74233632798013,9624000
2021-05-05,118.39397430419922,119.73350856051844,118.3141239360869,119.20123594229288,8295900
2021-05-06,119.88428497314452,120.08831689165444,118.80200752256788,118.8818443337781,9771100
2021-05-07,119.89318084716795,120.67384373526428,119.5472077101716,119.8310900462993,6299100
2021-05-10,122.12869262695312,122.79402654638712,120.3722148697983,120.54963454106338,8852700
2021-05-11,121.52548217773438,123.12227300686882,121.06418013078722,122.85615022618332,10973700
2021-05-12,120.23918151855467,121.53437128528569,120.1948367376029,121.08194893676556,8853700
2021-05-13,122.17305755615234,122.891616062319,120.10608510997004,120.54964108032024,8753600
2021-05-14,122.4303207397461,123.39728309539582,122.12870591216036,122.12870591216036,5989500
2021-05-17,122.18191528320312,123.37065548840803,122.07546618934266,122.39482700717708,7690700
2021-05-18,120.93109893798828,122.27063301435972,120.7802780052896,121.05529406072304,9239100
2021-05-19,121.17948150634766,121.38351343728873,120.28348989400442,120.70043353739632,9806800
2021-05-20,122.42144775390624,123.05130318743244,121.28594555329208,121.34803635025722,8768200
2021-05-21,122.42144775390624,123.25533514353783,122.22628204415189,122.5988674347046,10161000
2021-05-24,122.38597106933594,123.13114186162684,122.18192557391372,122.42144959152655,6981300
2021-05-25,122.80288696289062,122.84724526266456,121.31254555150556,122.46579366436454,8142400
2021-05-26,122.52790832519533,123.1843760954817,122.30613031937284,123.1222717564489,8122900
2021-05-27,119.74235534667967,122.66982719862976,119.45848658968148,122.52788605200426,33095700
2021-05-28,119.6270523071289,120.7625545243588,119.44075284099944,119.89317506409358,10477100
2021-06-01,117.87943267822266,120.64721745289388,117.52457979925632,120.4609179994049,9993900
2021-06-02,118.39397430419922,118.54478172090364,117.56008685256482,117.98589682539227,8254100
2021-06-03,120.51419067382812,120.56741523688645,118.1633353607804,118.18994764230958,11249800
2021-06-04,120.60286712646484,121.19723050975384,120.1149528457786,120.38108913853966,6894400
2021-06-07,121.01982879638672,121.39241424707416,120.36336098160056,120.96660423718224,8418000
2021-06-08,119.6181411743164,121.3125278096078,119.538304368151,121.2504234917565,6911500
2021-06-09,119.57382202148438,121.03756496156792,119.52947724993297,120.24803581313076,6200700
2021-06-10,120.4609146118164,120.95770862839848,119.42299535050294,119.77784821949017,6515500
2021-06-11,119.63591003417967,120.53188817008343,118.78427666377613,120.42543907487791,10641400
2021-06-14,119.68025207519533,119.78670115593776,118.8374986013977,119.74234286021128,6302000
2021-06-15,119.44961547851562,120.32786115872692,119.36091240762546,119.93752974529968,5543400
2021-06-16,117.7907257080078,120.2746419189079,117.67539682087984,119.91978901091969,8936400
2021-06-17,118.86412811279295,119.01493551113649,117.6753878816532,117.82620881625004,7875600
2021-06-18,117.12535858154295,118.2963525420733,117.04552177593877,118.28747276172804,13997600
2021-06-21,118.0479965209961,118.2165364250932,117.45361958830756,117.71088964029296,8014800
2021-06-22,118.09235382080078,118.89076280145729,117.87945558829708,118.02138323121426,6550900
2021-06-23,117.92377471923828,118.30523986328168,117.38264947179218,117.94152074683988,5796000
2021-06-24,118.00365447998048,118.26091103116984,117.71977211262748,117.94155013602588,6056700
2021-06-25,119.68914794921876,120.23915305087851,117.94153624773008,118.21653879855998,24504900
2021-06-28,120.04400634765624,120.78917720384864,119.547212240606,119.67140738330473,6065400
